metrics.mouseMoves,metrics.scrollEvents,metrics.keyboardEvents,metrics.clicks,metrics.timeOnPage,metrics.idleTime,metrics.typingSpeedVariance,metrics.avgMouseSpeed,metrics.maxMouseSpeed,metrics.mouseJitter,metrics.directionChanges,metrics.straightness,metrics.avgKeyInterval,metrics.burstTypingRatio,metrics.pauseVariance,metrics.scrollVelocity,metrics.scrollAcceleration,metrics.scrollJitter,label
43,11,4,3,37,0,292,3.2939395612549482,33.47612597026268,0.018359805219367163,23,0.6718643647826696,30,0.04484920232639163,20,0.03286655426818194,0.0,0.045939857097820856,bot
743,80,44,8,129,11,15792,1.8865587896985614,8.05392475126755,0.6898757267666515,115,0.07352403784751162,398,0.4632651312767869,481,0.08285228064901519,0.006076628288777049,0.7120093233530482,human
467,65,18,6,99,0,708,2.0,15.0,0.1,43,0.43163775168493923,112,0.05186082043241092,139,0.3,0.0,0.1,bot
433,47,9,6,91,0,1567,2.0,15.0,0.1,67,0.3338917671567656,121,0.09234971136775916,13,0.3,0.0,0.1,bot
141,35,24,3,96,0,1398,2.67753447454884,23.043756097818083,0.24223605334821416,59,0.3643312701671238,174,0.11862359865255001,125,0.20307277905743273,0.0,0.2597680466922193,bot
989,71,30,6,87,5,9853,1.1817444614068728,12.464252475537053,0.05,67,0.04791364538718188,379,0.7065391343082041,165,0.17239156848141546,-0.008101175596416845,0.8163675450947696,human
713,100,7,5,142,7,67907,1.2853795558835823,8.689438255216963,0.08491620542455891,93,0.1098112620625755,561,0.5123472085900851,550,0.1532390415198487,-0.012105024988679977,0.38119378431542733,human
40,0,6,3,20,0,340,3.9449356301482834,36.25221463328142,0.02513121601598211,36,0.7010836931814609,38,0.03140213028784726,31,0.03274708510549928,0.0,0.08058856340052951,bot
993,80,37,6,135,2,11106,1.1336392997031337,12.855734908749364,0.6803809179452692,129,0.06338305654016119,314,0.30732714136189,450,0.11349976162484124,0.0007845188433935014,0.5418178833715518,human
707,68,59,5,175,11,22179,1.4365445620071062,7.696539431595089,0.8576258456450372,162,0.11388082475176958,222,0.4729039199782137,582,0.2003898582050594,-0.0044490054462972516,0.4773849106889106,human
301,65,47,8,172,4,8946,1.7650097645919844,4.883891386611302,0.4253884263870732,98,0.07810745606341694,251,0.21943866612859408,238,0.11620181069418073,-0.0049600407503138984,0.41819235459443693,human
97,3,7,1,38,0,648,4.303700891552323,36.49096883546011,0.0008823877011145675,9,0.7160108975468272,14,0.07685635179788149,19,0.048985591450982954,0.0,0.04927470717998096,bot
275,46,18,2,129,3,2669,2.093167649048738,11.601373343273359,0.1905227690557979,79,0.46785637766095844,62,0.16639258194342532,75,0.2156238851758029,0.0,0.33157660238358766,bot
714,57,31,14,98,5,14439,1.4377054915101621,8.070955602029903,0.3860491077415068,124,0.11689681570263784,532,0.3617372970391555,671,0.1937243977615698,-0.018450073953519323,0.6914329554852862,human
1114,86,23,6,132,3,17659,0.9660921734017219,16.078603933158398,0.5125177526951193,129,0.03501808051213644,434,0.46187561336512,496,0.1466588623619025,-0.011909210286153177,0.4339356304215511,human
917,72,10,8,148,9,58141,1.1493404227862951,2.8996780181327733,0.441061846952423,99,0.13256544654279057,443,0.36391158991271927,184,0.22275680581870666,-0.000854646854775702,0.27714995565584977,human
328,48,11,6,92,3,2223,2.9240729009189197,14.99987437409297,0.1841681794858766,88,0.5566441927981305,172,0.1494337075963282,161,0.11009060055544942,0.0,0.11219302158477255,bot
725,73,21,11,70,4,27975,1.2407775779096646,8.299532952097984,0.23771943178300448,110,0.055861850737006204,428,0.20464261093561031,535,0.21515999768457422,0.0038176654705272314,0.3783231044915929,human
401,80,20,2,109,0,2288,2.0,15.0,0.1,57,0.35681269395878096,201,0.06273190000126444,27,0.3,0.0,0.1,bot
454,67,13,7,118,0,1484,2.0,15.0,0.1,62,0.36211319770070777,102,0.10175383341094002,74,0.3,0.0,0.1,bot
968,108,39,8,236,6,6035,0.9508835448795774,8.446045585978856,0.659657037196556,124,0.10252082660231143,478,0.21754457797606028,187,0.0563491614662788,-0.010994403297400035,0.3029476048889733,human
282,47,25,6,125,7,1525,2.3707573136570463,21.208994002436203,0.2681389810638165,50,0.5195661039162218,261,0.09666930460578801,63,0.27972999959207995,0.0,0.210091948707663,bot
90,8,3,1,49,0,443,2.8574690161891314,40.21380932489778,0.008899515937992169,23,0.7322945640296358,19,0.06935057905547193,8,0.035890291285266746,0.0,0.0785828672154725,bot
613,80,32,10,218,4,6361,1.318031287530295,10.221599264420583,0.28404894370022277,106,0.09584018295247251,289,0.2996530570262834,444,0.23955325824074372,0.004722513745109012,0.4101532774249868,human
676,83,38,1,139,5,12565,0.9705960871773588,12.358658326467843,0.9461844279091784,49,0.03297538217019738,251,0.16746537711340226,277,0.18348778817691813,0.000181939297754556,0.3911733350685095,human
300,36,23,4,134,1,1409,3.0640687089397476,20.811095990316712,0.29522437651319744,36,0.43284520810527655,144,0.2151746275990744,129,0.24534239638965216,0.0,0.11214477022647402,bot
726,84,27,7,56,15,7028,1.2255495934841558,7.835580275537055,0.7542082811936488,86,0.03731409123321367,359,0.38684912667233373,403,0.11634217486283892,-0.01216133851236865,0.6626758410944582,human
347,75,16,8,59,0,1317,2.0,15.0,0.1,49,0.36465756675240263,61,0.0649314830090107,121,0.3,0.0,0.1,bot
627,67,42,9,86,7,13143,0.7277742459015841,11.715291038968994,0.24754230446646508,121,0.0678467066745163,444,0.09848093416169446,389,0.10822175318566082,-0.0010002058541795746,0.7180932378280172,human
372,43,8,4,91,4,4454,3.0986420398775225,20.983687132702357,0.10352158592008337,67,0.5015399416511218,193,0.13451848217646983,222,0.2552087220037106,0.0,0.1913694418616546,bot
380,79,5,3,148,0,1246,2.0,15.0,0.1,65,0.3581359503967678,81,0.10732127589621902,109,0.3,0.0,0.1,bot
616,50,22,6,124,0,624,2.0,15.0,0.1,41,0.3799486455819624,146,0.10050332294471308,34,0.3,0.0,0.1,bot
506,83,31,6,176,12,63754,0.2633934763744519,12.885070597506548,0.18543431505997438,107,0.1169999233265413,385,0.5286590889994235,339,0.16347287083760959,-0.015692245023685283,0.3513622324364012,human
273,37,15,4,81,2,2904,2.057110306332563,22.384692955100718,0.1358676522960363,21,0.2981809258386977,81,0.15880551702348317,160,0.2568393329742818,0.0,0.12300564343189184,bot
268,57,9,3,66,4,3420,3.190015660735585,18.339811501275467,0.24770910364045085,96,0.36881330841949805,74,0.1375679211639523,203,0.22805253070645268,0.0,0.12448085850896048,bot
297,29,26,4,146,5,845,2.7142182407974453,13.789002731649878,0.13316805357835207,63,0.46015603526262056,138,0.22132957198607262,173,0.26557908014735043,0.0,0.38972936779634215,bot
535,105,16,5,70,0,566,2.0,15.0,0.1,63,0.3279870328386891,92,0.10275378893642932,74,0.3,0.0,0.1,bot
1106,112,37,8,178,6,21480,1.3699431387705294,19.86625785035133,0.8780673873686976,126,0.046718621877077024,301,0.3245624980145746,508,0.17150433248238062,0.0009350524186806152,0.2229633406374792,human
925,63,45,9,68,7,38914,1.2833985195804072,7.490538946288222,0.7307448316647108,191,0.08669256084977287,496,0.36919068058279936,467,0.07065137944713552,-0.005737756511884556,0.09371475742305674,human
544,110,32,10,163,4,17276,2.1315297233582573,15.574767265014032,0.6203340464242164,117,0.0658307856515632,386,0.5575090642201166,345,0.17473926128535558,-0.001506060568938156,0.179466280906325,human
636,90,17,5,168,15,16108,0.9046729536827824,8.233239836816374,0.795604171625547,78,0.09629477191170634,232,0.24732356301560315,265,0.11584048190539253,-0.0010392800669662755,0.6035883865355015,human
589,94,41,6,198,10,13602,1.3844041482928953,14.942027120334044,0.6705671757289282,142,0.05983888393428644,374,0.28628305129654263,258,0.19968135769743836,-0.0003486435569176232,0.4749640109782353,human
322,37,9,6,113,1,2327,2.3406226011815976,19.70031246805696,0.38880883035312697,84,0.44888977471273184,66,0.14686582056750697,146,0.30108152137448435,0.0,0.30606376496098797,bot
984,36,32,13,140,15,10500,1.3229058510837406,10.750758776702188,0.517542466963908,137,0.06203031935349089,455,0.11560242604673218,449,0.1495590458305865,0.0019524363410263097,0.2776861623087268,human
378,72,7,9,94,0,1707,2.0,15.0,0.1,72,0.32360078195248154,86,0.10157507651593319,60,0.3,0.0,0.1,bot
470,66,20,3,119,0,796,2.0,15.0,0.1,57,0.307683021807009,93,0.1004488480625521,116,0.3,0.0,0.1,bot
668,51,20,9,160,10,24176,1.5167705019696287,7.4283247625234425,0.349608005768726,120,0.11607630210408994,233,0.3875808838479588,583,0.1634639183111124,-0.010840142670794941,0.16336397964648097,human
399,79,22,8,107,0,896,2.0,15.0,0.1,61,0.2956297204763137,157,0.07253437346937365,139,0.3,0.0,0.1,bot
466,23,8,5,116,3,1858,2.40044981971529,15.400202846710519,0.28392358862181843,27,0.5779951762584504,94,0.13380568511779198,197,0.21427156810871548,0.0,0.20924235825362758,bot
797,73,38,10,234,4,11808,1.243244782066619,9.903566165519495,1.0422992014528458,45,0.06871240483912203,345,0.30389549361882306,379,0.11420154452223469,-0.005156555567767056,0.6286371779795586,human
1065,100,10,5,120,1,32852,0.7319935680811778,17.704715242616327,0.6020703591287221,101,0.07359863536966542,475,0.4314953381300958,500,0.17609502526866133,-0.005547681866898203,0.512222765642582,human
715,105,17,12,127,9,91320,1.2818549442910065,6.160513058779788,1.1894774742799281,144,0.05033390013553978,562,0.2179852347838161,310,0.222938867505534,0.007377136063779365,0.6738598681043506,human
426,54,25,12,169,5,17299,1.2385797950538173,12.193014875235756,0.5844649842053748,121,0.03349333116068205,470,0.33410625774850666,627,0.19016847694332356,-0.010114788427293093,0.42358894018686855,human
383,10,16,5,89,3,3900,1.512830746544295,8.0,0.05997713035918917,50,0.30887338230216077,219,0.21016589544822353,80,0.31708123997406024,0.0,0.30726900815914543,bot
376,51,18,6,102,2,3502,3.180082709129717,27.997695280698558,0.1553230330156194,59,0.2473117660825661,119,0.20389572644249634,227,0.2722229841788917,0.0,0.19443314349052943,bot
359,29,6,4,20,4,1025,2.249253679722311,18.03846989602817,0.19622300913565496,27,0.4760731312145171,146,0.07762841592262101,212,0.2424075211287788,0.0,0.22254696500156151,bot
83,9,8,2,48,0,226,3.7197142293687198,38.90416571831188,0.0,25,0.8040680948730323,65,0.09219953998083319,21,0.0974782603317468,0.0,0.02299950934413751,bot
867,67,31,8,184,5,17853,1.0987537144471027,5.809949290307976,0.23276372822534663,116,0.14690831234653218,472,0.445891970145126,339,0.23424508845616704,-0.010658767792158193,0.6554769049781264,human
770,68,39,8,163,11,12916,0.9596673581536236,15.108569127191277,0.37983230823927533,125,0.08171643301500632,192,0.06181485658108471,398,0.1954505533943028,0.012968996903405694,0.5747732824631447,human
65,4,0,1,19,0,530,1.9361156101322234,26.3216296392607,0.041686429689668125,36,0.7230307893647988,38,0.033185512253558175,18,0.03865979546463947,0.0,0.08218398582863068,bot
102,8,3,2,33,0,576,3.3965468638715635,40.01171952535016,0.04559619971972653,35,0.9181738680381493,54,0.06774341894231212,31,0.025948376659155357,0.0,0.062372343665132196,bot
37,12,1,2,11,0,724,3.445307621148104,38.17483057060509,0.020030655323060045,28,0.777430954148235,24,0.018176512840120333,28,0.025594373134747238,0.0,0.04427482995841166,bot
346,22,22,6,93,1,1870,2.270797127739405,21.525457088737078,0.3259567389740107,33,0.3093179093904468,34,0.197268655750679,72,0.2332356513946432,0.0,0.29273207555574365,bot
230,49,5,4,77,0,2256,3.4788064253999735,19.083741570195155,0.08072917802866027,30,0.5168374300794709,250,0.054687696586575726,177,0.18429386452735924,0.0,0.19081708738561032,bot
757,78,35,2,126,12,19137,1.7926406469874907,10.48190409077259,1.2008284674784049,82,0.13545658092425944,454,0.3648501488449978,157,0.16247414684847872,0.010729003156047768,0.16942917493387455,human
468,69,5,5,64,0,1847,2.0,15.0,0.1,70,0.37832662718805943,159,0.07506151539418783,75,0.3,0.0,0.1,bot
269,50,29,7,115,0,6510,1.1120520729709922,8.640761186518242,0.45844859029067664,187,0.0824115900449906,453,0.43298445953739234,393,0.11694259205191848,0.0052823875315177495,0.3115208933858232,human
44,10,1,3,45,0,917,3.885860469234308,38.75601327914896,0.009062115309898304,39,0.8144982564691712,91,0.033013105672965046,11,0.07779382855024207,0.0,0.07465000804408195,bot
849,97,35,4,169,8,7480,1.1952565452295696,8.784156122055524,0.9451123808384692,88,0.09092874700526611,483,0.2701886535341536,410,0.20704340980352504,0.001994402703225137,0.47699330947219293,human
26,19,5,2,30,0,633,2.6335936846407004,35.98442144961893,0.03539962878697259,34,0.5553080286846283,40,0.036696655865043205,19,0.12152752472280505,0.0,0.07489961894265339,bot
650,102,24,3,126,12,21322,1.377849891472609,6.470650095913017,0.8311781651163852,62,0.11525888215190563,402,0.3818249048715047,335,0.23840155398923102,0.014896765634314076,0.6684431410647633,human
655,84,19,1,99,4,18765,1.3486609615578633,12.197762025952454,0.8225024242732109,169,0.06394126533953823,336,0.13690519487817931,570,0.22862558283077977,0.0011165648953247542,0.3831206882215671,human
792,53,22,8,162,6,9008,0.5961151808588553,6.451191403816706,0.3070339124000634,96,0.11032198255627279,397,0.34444425022508524,303,0.1304314282342685,-0.002450518127847037,0.69507009053945,human
475,114,44,7,155,6,18919,1.2175209443328558,12.14357226423554,0.7146782299778768,136,0.10283577968570601,379,0.3336457100919614,443,0.08465569394266302,0.008127506050183302,0.4633478720963326,human
683,65,32,6,171,8,15389,0.7720899824624996,14.488122784545508,0.27383377511482293,82,0.061786975572454744,568,0.3482573572314697,627,0.19460342495334856,0.008933508256609884,0.8504279512315279,human
897,109,36,5,123,9,34595,1.3979443091605246,19.842149273972975,0.43797351536589824,140,0.06750792815921867,135,0.35799213683222175,202,0.1311403493304292,0.0023168556290095333,0.5645204216416546,human
603,63,18,10,158,8,14966,1.6350990014339262,9.963773124644835,0.9073097123374595,156,0.08845335191796443,445,0.21754732926321782,708,0.11167169007506385,0.008184350311953338,0.5130416910058375,human
478,96,28,6,212,13,5403,0.8387216102682469,9.158214791808762,1.1792845340869298,185,0.08533230126992722,439,0.42374002927280074,350,0.05815144417455037,0.003065928145362439,0.19148212940524711,human
403,71,27,6,86,0,1182,2.0,15.0,0.1,52,0.43966519469153476,86,0.09660144869618424,121,0.3,0.0,0.1,bot
964,43,43,12,184,2,17998,1.3919733091708344,10.255177720003909,0.8873702270584867,132,0.0826651181211487,209,0.527305338382029,531,0.1742321052334204,-0.003695558914557976,0.7968502191969373,human
510,58,38,8,95,0,825,2.0,15.0,0.1,73,0.31624432665864355,117,0.13207689297736108,98,0.3,0.0,0.1,bot
628,76,21,10,134,13,14091,1.2052061182270704,11.130609014105467,0.6690810305338855,100,0.12359295325324239,292,0.2933801115159811,405,0.07800548667004807,0.020286394189077187,0.5703217788333663,human
989,90,22,7,144,4,40641,1.587161823315451,11.078359348758026,0.8308651022484905,63,0.07082495576699158,416,0.32532509069666454,512,0.12242545173107801,0.011835268545484763,0.5943358565927513,human
811,83,32,5,83,6,20191,1.5687882352756075,7.841083758309008,0.7156658251866159,150,0.08145122637656768,282,0.44116297079275646,264,0.12577376658770026,0.010638374000563625,0.7455374285420294,human
479,73,15,2,76,0,1723,2.0,15.0,0.1,66,0.3642753918222274,156,0.16109711346907044,120,0.3,0.0,0.1,bot
711,90,14,10,173,6,16730,1.4118267866569476,2.0,0.7335801147483265,101,0.08002748434358431,224,0.27437325783026106,503,0.19961743321588332,-0.000650037854284421,0.6397513233866425,human
1066,74,23,4,90,7,11699,0.9579732718471338,5.035372554543548,0.7486507375080124,150,0.10247893208353898,298,0.4239455493711749,473,0.14519662392643753,-0.005788787032633739,0.4557578614142936,human
69,16,5,1,36,0,437,2.8065248409626404,37.931517333897794,0.0,18,0.7023716291437502,61,0.0908858594417582,30,0.03727713521737362,0.0,0.05410104198477615,bot
47,18,6,1,59,0,143,4.516258795947956,38.84776643808242,0.045103269823913786,0,0.6388859443790103,13,0.023534640951733733,11,0.052262617093036104,0.0,0.02177201687686513,bot
87,11,2,3,25,0,419,3.802168582289806,37.89593746740628,0.062005204988421686,24,0.6664157538757326,0,0.058040665363159105,22,0.041462171187096865,0.0,0.10547597404687281,bot
177,37,10,4,102,0,2606,2.568211289181356,26.14449961855574,0.18156932356136082,10,0.565848580886426,218,0.07964984663071493,158,0.2032225206653993,0.0,0.1686641787100293,bot
809,94,30,10,147,13,30999,1.1018668779574317,3.2085635962239545,0.18818797921561814,140,0.07546378573014055,248,0.2735537406884774,296,0.1657762079750504,0.019002807146735502,0.6259139894685541,human
1046,141,19,10,164,11,25960,1.5058833795394415,2.9309188430589925,0.34167747447566615,136,0.0709028971713103,686,0.17068963616069102,403,0.06702144266126077,-0.0012601688086679808,0.5705131643207235,human
291,71,19,3,79,3,1368,1.8087207042110753,13.184858387719974,0.18561652349256666,34,0.5281453459383754,205,0.12567317818780752,217,0.3140192493151013,0.0,0.13803067796287724,bot
821,102,47,9,148,12,194490,1.7929662718716188,7.484101940485743,0.09159464698455033,102,0.07877690409662329,182,0.38533899434743957,352,0.16540342089748572,-0.0050056880100137644,0.9715136892869471,human
563,72,48,8,286,7,13633,1.298074524617521,9.486652443441892,0.12053752301994058,165,0.08158851228840572,295,0.417719480654112,456,0.1727493225154269,0.007942106332415336,0.835699450753658,human
857,71,37,3,179,11,26384,1.3861733817422164,14.502838029341646,0.432305311353945,120,0.08763362522166705,155,0.2665014137929152,191,0.1591140944814745,-0.0026312269503350567,0.5555386319267186,human
20,10,6,2,51,0,790,3.79319156462883,30.623880356731913,0.0,29,0.8232831333811776,32,0.06115860679451334,3,0.03743512270327155,0.0,0.052767745705116886,bot
167,26,15,5,113,4,2749,3.0763572005530673,16.10131363245414,0.05,61,0.4723221627036636,143,0.06918390336678297,133,0.35879542088105276,0.0,0.3038395843965088,bot
43,6,5,1,38,0,263,2.0136746673188326,23.741867685895844,0.02382148021749025,4,0.8122906400717234,36,0.04373173885313099,16,0.017323227489542535,0.0,0.02769904374669407,bot
359,43,14,7,87,0,1521,2.0,15.0,0.1,57,0.3709448480138621,142,0.15440162929791035,83,0.3,0.0,0.1,bot
257,40,15,4,150,2,2180,2.600377239372147,18.678023667986874,0.10092895563697438,56,0.5176726495878076,148,0.10726622710989314,247,0.2703672005083073,0.0,0.2580103019103592,bot
406,40,14,3,49,0,1117,2.0,15.0,0.1,71,0.2945015387246224,106,0.0832632877050506,80,0.3,0.0,0.1,bot
466,93,30,5,138,8,26568,1.5374090252608983,13.74037280695833,0.2979168659596404,144,0.0878405166454222,149,0.3647146130796692,435,0.1928115196094074,0.01727573095718767,0.7517613041086295,human
410,63,18,15,224,2,33488,0.9957378767959936,11.189199469662206,0.611028307663076,148,0.04835514124406797,340,0.36688089430204174,390,0.10036784196787604,-0.0010517310232911338,0.8770043980127971,human
434,96,14,4,54,0,649,2.0,15.0,0.1,67,0.3237060663553568,99,0.10421929477060708,140,0.3,0.0,0.1,bot
291,17,5,1,91,4,2355,2.719332815914424,20.91300778920072,0.2738130795523736,71,0.3317431855448773,254,0.11880724883325164,127,0.2593593642488499,0.0,0.19774132063676228,bot
547,80,13,6,108,0,1791,2.0,15.0,0.1,61,0.258836376772614,71,0.09593136070140736,51,0.3,0.0,0.1,bot
180,53,9,4,80,5,1004,3.3201468633039073,19.43329365895175,0.2797991746584983,57,0.20630273406069488,239,0.1406439798631948,71,0.20282215798565784,0.0,0.22710225228990558,bot
111,16,7,4,31,0,802,2.49922911321839,33.28774552697377,0.03670891246366767,25,0.5993293934964639,28,0.0,2,0.05932959005874487,0.0,0.05698776834085988,bot
342,30,13,6,106,3,2065,2.453324810316107,20.068896938436914,0.054235517200065114,81,0.6039731530695814,260,0.18427379413572853,92,0.2789006935571804,0.0,0.1591416696884587,bot
544,63,20,5,120,0,1882,2.0,15.0,0.1,54,0.3619686907371455,153,0.06847653673375859,55,0.3,0.0,0.1,bot
681,59,2,12,161,10,121355,1.3201104696925294,8.303616801814035,0.7575522045067851,88,0.10599492828734712,479,0.2009202500495738,545,0.12193492006522373,-0.000547827540306376,0.3726408814523209,human
740,101,19,13,202,10,30221,1.3230891972233334,7.079774893621835,0.8113644674946503,101,0.06355567439905323,272,0.37408584365743824,432,0.16023982302793757,0.005304865969031752,0.7271042818345372,human
638,69,42,12,170,9,10057,1.4359190806916386,9.556263136101606,0.2975718472927045,104,0.03155087677951054,421,0.14336390643505265,197,0.1875451220365035,0.006354588030891109,0.6586373547600596,human
101,18,13,3,23,0,404,2.456777644483179,24.72553618585229,0.041333495474072654,19,0.8049030080347711,75,0.07670208336928563,23,0.06094160070681622,0.0,0.03311039870411041,bot
604,82,5,6,74,0,1808,2.0,15.0,0.1,68,0.4138450686254202,132,0.07641271865709545,91,0.3,0.0,0.1,bot
684,60,53,5,94,5,13668,0.7515867193494183,8.608404505463984,0.4981856345623853,138,0.11148487682257671,516,0.2149953254991776,370,0.08186666228486142,0.007367871777000693,0.5307280095122703,human
667,74,34,11,106,5,17287,1.0600940087860484,12.751582462754367,1.2110498000098793,68,0.026162468393067996,292,0.31421751705968287,461,0.16925683313208006,-0.005141044555523975,0.49370899102730953,human
717,108,28,6,197,8,12590,0.5618463269450088,6.044943874734694,0.4563507312164482,192,0.10849814223195164,630,0.2186061316823725,474,0.08893427163783779,-0.012440503568492408,0.43549734558884073,human
53,4,6,2,46,0,456,4.47504986306763,40.81317273967994,0.01933336009800856,15,0.7112312248911699,42,0.07357639700832042,28,0.045541217996409096,0.0,0.02907767330898855,bot
454,89,33,5,93,0,773,2.0,15.0,0.1,66,0.37345405832625234,43,0.09915541266023911,94,0.3,0.0,0.1,bot
477,59,21,8,124,0,1115,2.0,15.0,0.1,68,0.4092264078847528,149,0.07001151417476144,91,0.3,0.0,0.1,bot
808,70,16,8,294,11,19154,0.9722169671347771,5.909398986581815,0.6464813011412152,89,0.0927673791777306,295,0.2929141322323546,382,0.15043452356186438,-0.01739817095458269,0.2660078110672005,human
424,34,5,4,115,5,1169,2.54648294982688,19.851515029174244,0.338706044615102,37,0.47405558841808676,332,0.05,162,0.3321974376449848,0.0,0.23633381923417224,bot
442,39,23,5,97,2,2247,2.752799190653651,15.996265328027388,0.2193528662843585,20,0.2,116,0.13497318997636146,128,0.25457653033541244,0.0,0.25518769844218825,bot
692,44,50,6,174,2,52031,2.1047811832034116,14.309120834109736,0.6797527706283738,149,0.12563953539006162,709,0.2176745506536084,367,0.16271469222271748,0.004427021562926818,0.970469757735076,human
683,86,10,9,149,6,13273,1.7463986457659715,12.544102459659026,0.2275129709989362,114,0.1266993135244834,491,0.31129404601410493,509,0.2605139788611416,0.01381854921141957,0.11458532630381452,human
681,88,22,7,83,0,491,2.0,15.0,0.1,60,0.3642429382913277,109,0.14315954085258215,143,0.3,0.0,0.1,bot
149,47,17,5,95,2,1141,3.65973074663128,11.352022312660242,0.33310973062021576,16,0.42353394558604535,106,0.10645149324220599,169,0.2910704707217545,0.0,0.10510731368651308,bot
45,9,4,2,46,0,315,3.601910344303105,28.276324796788412,0.004814594044638486,36,0.6386992283849074,37,0.02202521630217489,11,0.011483248244241157,0.0,0.0599323451484138,bot
252,42,13,4,113,1,1417,1.373213339621297,18.40815268790205,0.11704661447236867,14,0.3912630983578515,143,0.19292263806660315,216,0.2122625154370932,0.0,0.44008864521977287,bot
770,108,19,11,116,7,20118,1.3883366404118826,9.518209186499814,0.22749119577365268,174,0.14555213316336715,547,0.40748960115642474,376,0.0732399930050672,0.010511196423165274,0.36773334821794035,human
100,58,23,9,128,0,3555,2.290372514539839,18.963940282909455,0.3235726558271582,69,0.42978600604871453,101,0.14852559630558276,121,0.29672082653757026,0.0,0.1024715007671338,bot
497,23,38,4,122,0,2370,2.0,15.0,0.1,81,0.4009537597015324,80,0.06300328422756349,59,0.3,0.0,0.1,bot
73,5,0,1,5,0,519,3.7301904810155886,17.326146385644677,0.0070798992035721806,22,0.8083069652000566,10,0.06125580839318461,30,0.04669758989575015,0.0,0.05602128501566519,bot
715,76,40,9,291,14,5064,0.7134871997555101,8.75777761935361,0.5605155090463647,132,0.023527198501848104,175,0.34593738715464317,24,0.22426479940549843,0.002359013323895054,0.8422522212976211,human
34,8,2,3,19,0,160,3.469113648359924,39.03588994918058,0.056970165892994765,4,0.8973967573438232,69,0.03662570552136883,21,0.06178990875791153,0.0,0.07218598494408579,bot
538,46,22,6,76,0,1961,2.0,15.0,0.1,66,0.39640891906087494,170,0.09216711376327187,56,0.3,0.0,0.1,bot
584,51,21,10,109,4,8039,0.7523520956087224,4.135549859738401,0.42160723184434823,163,0.06803979169743608,441,0.3330161052329244,319,0.12007708987409402,0.008345728241705881,0.473850133977469,human
486,58,16,9,47,0,1416,2.0,15.0,0.1,63,0.36096805016502087,40,0.10354762157558717,123,0.3,0.0,0.1,bot
608,28,13,3,117,0,2166,2.0,15.0,0.1,42,0.39931145343996577,50,0.06546340469583976,61,0.3,0.0,0.1,bot
833,54,30,10,113,16,26510,1.1420771903842466,12.98685471418339,0.3455005962526446,110,0.11435446646382719,509,0.4072092363086929,514,0.1574379713413586,-0.0073816625708128985,0.14059099174124584,human
248,48,29,7,78,4,1675,3.029072665386584,29.180106671531462,0.13980534273984033,65,0.447763814349591,78,0.09228218620920031,191,0.2361559194603366,0.0,0.16238177076433002,bot
47,4,9,3,16,0,643,4.570368824296028,20.846098067951353,0.012066219286924716,31,0.8259016829852354,29,0.07429536208209254,28,0.06809980813217148,0.0,0.07170040645373454,bot
462,79,16,9,90,7,26394,0.9786940090219918,7.206419330058203,0.6724517073616917,107,0.10915988926758448,581,0.3260830240525725,302,0.16597629216224194,-0.0038779690368567904,0.6021655403088357,human
234,73,15,8,45,2,1078,2.352677355839994,13.595792494155523,0.25720333557401504,72,0.3232487166772536,118,0.070763241451992,191,0.15791667831497064,0.0,0.25374867592029615,bot
304,28,21,3,70,1,2644,2.6000082550029253,13.199427346947267,0.19589439593012387,75,0.3756220507142607,174,0.13371886801359467,145,0.15896891380188335,0.0,0.16328978988933984,bot
530,67,34,2,176,5,16649,1.294857457555701,15.389082775386685,0.7344309969373504,91,0.05945671852688235,522,0.24364105714478462,621,0.17569389005305414,-0.012779413385759792,0.5980645815886492,human
421,47,36,9,158,7,8139,1.0519232277600339,4.882372904143485,0.6431345710316931,120,0.08297118092200854,286,0.35550327484683353,275,0.10250515862432229,-0.0048642210746692,0.37142811060906467,human
253,37,12,6,47,0,1273,2.0,15.0,0.1,56,0.3341481543165124,87,0.05273341290394178,53,0.3,0.0,0.1,bot
901,32,57,5,109,6,12634,1.5909602119452084,8.066500368190635,1.130961918238401,89,0.09901686089991327,469,0.22938007580174308,168,0.1277214117167544,-0.01656790270275065,0.40298267549192857,human
812,38,15,2,300,6,18404,0.9091771428287339,13.728726745309864,0.4930639865410932,136,0.07796710298488149,475,0.47292289603536464,379,0.23883041664862217,0.02336590373803604,0.608873868604175,human
337,79,22,5,106,0,1417,2.0,15.0,0.1,37,0.32761973699948754,155,0.09673192014221349,143,0.3,0.0,0.1,bot
340,50,9,7,81,8,25552,1.2989718528755414,10.427883874661859,0.24259358431843592,99,0.04853390396542855,157,0.11843409938072785,462,0.1565383596984095,-0.0025804848999434536,0.39267040230034334,human
710,48,41,15,109,5,34885,1.838745818894906,6.515013489463248,0.7163030828552892,92,0.1212926992058369,522,0.3372372919148482,487,0.19183325023313905,0.002130832258626931,0.5144381559280031,human
203,58,20,3,127,4,2334,2.6661817173118734,21.097486201793885,0.2674707709564332,45,0.3399376247059264,99,0.26731614996062325,149,0.24240320436592214,0.0,0.443352009397381,bot
29,0,7,2,65,0,396,4.704398239813735,40.26353167064861,0.039176014074980475,31,0.726979442546034,70,0.0574896125320224,34,0.06238888456151187,0.0,0.0484810160301965,bot
